mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret,source_file,placement
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,3,1095.0,889.0,1087.0,885.0,0.0,1087.0,68356.0,0.0,0.0,1.0,7.0,68.0,999.0,5.0,1080.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,4,1095.0,890.0,1088.0,886.0,0.0,1088.0,68531.0,0.0,0.0,1.0,7.0,68.0,1000.0,4.0,1080.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,5,1094.0,858.0,1087.0,853.0,0.0,1087.0,65447.0,0.0,0.0,1.0,7.0,69.0,998.0,5.0,1079.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,6,1095.0,1094.0,1090.0,1091.0,0.0,1090.0,86132.0,0.0,0.0,1.0,7.0,68.0,1002.0,5.0,1083.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,7,1153.0,951.0,1147.0,947.0,0.0,1147.0,71904.0,0.0,0.0,1.0,6.0,68.0,1002.0,5.0,1082.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,8,1121.0,898.0,1094.0,890.0,0.0,1094.0,68869.0,0.0,0.0,1.0,8.0,69.0,1004.0,5.0,1086.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,9,924.0,859.0,922.0,858.0,0.0,922.0,290787.0,0.0,0.0,1.0,8.0,68.0,834.0,5.0,915.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,10,923.0,824.0,921.0,822.0,0.0,921.0,277157.0,0.0,0.0,1.0,7.0,69.0,833.0,5.0,914.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,11,923.0,846.0,921.0,844.0,0.0,921.0,285534.0,0.0,0.0,1.0,6.0,68.0,833.0,5.0,913.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,12,922.0,921.0,921.0,921.0,0.0,921.0,313839.0,0.0,0.0,1.0,7.0,69.0,832.0,5.0,913.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,13,984.0,925.0,918.0,918.0,0.0,918.0,313230.0,0.0,0.0,1.0,7.0,69.0,831.0,5.0,912.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,14,923.0,859.0,921.0,858.0,0.0,921.0,290909.0,0.0,0.0,1.0,7.0,69.0,833.0,5.0,914.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,15,922.0,849.0,920.0,848.0,0.0,920.0,286951.0,0.0,0.0,1.0,7.0,69.0,832.0,5.0,913.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,16,927.0,847.0,925.0,846.0,0.0,925.0,286063.0,0.0,0.0,1.0,7.0,69.0,838.0,5.0,919.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,17,926.0,842.0,924.0,840.0,0.0,924.0,284143.0,0.0,0.0,1.0,7.0,68.0,836.0,5.0,916.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,18,927.0,849.0,926.0,848.0,0.0,926.0,286551.0,0.0,0.0,1.0,7.0,69.0,837.0,5.0,918.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,4,4096,12,2,128,measure,19,924.0,844.0,922.0,843.0,0.0,922.0,285050.0,0.0,0.0,1.0,7.0,69.0,833.0,5.0,914.0,c50c94b789741948,0,baseline-low-capacity-cpu0-spin-q4.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,0,1453.0,1308.0,1288.0,1288.0,0.0,1288.0,101804.0,0.0,0.0,1.0,10.0,70.0,1190.0,10.0,1280.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,1,1291.0,1194.0,1284.0,1190.0,0.0,1284.0,92757.0,0.0,0.0,1.0,9.0,69.0,1188.0,9.0,1276.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,2,1286.0,1203.0,1278.0,1198.0,0.0,1278.0,93727.0,0.0,0.0,1.0,8.0,70.0,1182.0,9.0,1269.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,3,1283.0,1267.0,1276.0,1262.0,0.0,1276.0,99589.0,0.0,0.0,1.0,8.0,70.0,1180.0,9.0,1267.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,4,1287.0,1284.0,1281.0,1281.0,0.0,1281.0,101252.0,0.0,0.0,1.0,10.0,70.0,1182.0,10.0,1272.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,5,1098.0,1059.0,1097.0,1057.0,0.0,1097.0,359297.0,0.0,0.0,1.0,9.0,70.0,1000.0,9.0,1088.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,6,1098.0,1065.0,1096.0,1063.0,0.0,1096.0,361447.0,0.0,0.0,1.0,9.0,70.0,1000.0,9.0,1088.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,7,1097.0,1062.0,1095.0,1061.0,0.0,1095.0,360577.0,0.0,0.0,1.0,9.0,69.0,1000.0,9.0,1087.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,8,1095.0,1062.0,1093.0,1060.0,0.0,1093.0,360379.0,0.0,0.0,1.0,8.0,70.0,998.0,9.0,1085.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,9,1095.0,1062.0,1093.0,1060.0,0.0,1093.0,360391.0,0.0,0.0,1.0,8.0,69.0,998.0,9.0,1084.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,10,1095.0,1061.0,1093.0,1060.0,0.0,1093.0,360378.0,0.0,0.0,1.0,8.0,69.0,998.0,9.0,1084.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,11,1096.0,1061.0,1094.0,1061.0,0.0,1094.0,360479.0,0.0,0.0,1.0,7.0,70.0,999.0,9.0,1085.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,12,1096.0,1096.0,1095.0,1094.0,0.0,1095.0,373263.0,0.0,0.0,1.0,8.0,69.0,999.0,9.0,1086.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,13,1149.0,1101.0,1096.0,1095.0,0.0,1096.0,373571.0,0.0,0.0,1.0,8.0,70.0,1000.0,9.0,1087.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,14,1095.0,1082.0,1093.0,1082.0,0.0,1093.0,368174.0,0.0,0.0,1.0,8.0,69.0,998.0,9.0,1085.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,15,1093.0,1093.0,1092.0,1092.0,0.0,1092.0,372384.0,0.0,0.0,1.0,8.0,70.0,996.0,9.0,1083.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,16,1098.0,1097.0,1097.0,1097.0,0.0,1097.0,373846.0,0.0,0.0,1.0,9.0,70.0,1000.0,8.0,1087.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,17,1092.0,1074.0,1091.0,1072.0,0.0,1091.0,365176.0,0.0,0.0,1.0,8.0,69.0,995.0,9.0,1082.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,18,1090.0,1082.0,1088.0,1081.0,0.0,1088.0,368358.0,0.0,0.0,1.0,7.0,69.0,993.0,9.0,1079.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,19,1097.0,1062.0,1096.0,1062.0,0.0,1096.0,360874.0,0.0,0.0,1.0,8.0,70.0,1000.0,9.0,1087.0,541717b1f7dc7b1c,0,baseline-low-capacity-cpu0-spin-q8.csv,low-capacity-cpu0
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,0,1665.0,154.0,1658.0,151.0,1654.0,4.0,13.0,0.0,0.0,0.0,8.0,72.0,1475.0,18.0,1573.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,1,1670.0,92.0,1665.0,89.0,1659.0,6.0,14.0,0.0,0.0,0.0,10.0,72.0,1471.0,18.0,1571.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,2,1627.0,143.0,1621.0,139.0,1618.0,3.0,13.0,0.0,0.0,0.0,9.0,72.0,1484.0,17.0,1582.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,3,1610.0,42.0,1605.0,38.0,1601.0,4.0,14.0,0.0,0.0,0.0,8.0,72.0,1494.0,17.0,1592.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,4,1609.0,41.0,1604.0,38.0,1601.0,3.0,14.0,0.0,0.0,0.0,8.0,72.0,1485.0,18.0,1584.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,5,1728.0,44.0,1724.0,41.0,1719.0,5.0,15.0,0.0,0.0,0.0,8.0,71.0,1496.0,18.0,1594.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,6,1603.0,63.0,1598.0,59.0,1592.0,6.0,14.0,0.0,0.0,0.0,9.0,72.0,1447.0,18.0,1546.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,5,unpinned,16,4096,12,2,128,measure,7,1582.0,108.0,1577.0,105.0,1574.0,3.0,13.0,0.0,0.0,0.0,9.0,71.0,1432.0,17.0,1530.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,16,4096,12,2,128,measure,8,1618.0,146.0,1612.0,143.0,1606.0,6.0,13.0,0.0,0.0,0.0,8.0,71.0,1466.0,17.0,1563.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,16,4096,12,2,128,measure,9,1650.0,86.0,1644.0,84.0,1640.0,4.0,14.0,0.0,0.0,0.0,9.0,71.0,1450.0,18.0,1549.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,16,4096,12,2,128,measure,10,1635.0,81.0,1629.0,78.0,1625.0,4.0,14.0,0.0,0.0,0.0,9.0,72.0,1468.0,18.0,1567.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,11,1617.0,152.0,1612.0,149.0,1605.0,7.0,13.0,0.0,0.0,0.0,8.0,71.0,1462.0,18.0,1560.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,12,1662.0,90.0,1656.0,87.0,1650.0,6.0,14.0,0.0,0.0,0.0,8.0,72.0,1471.0,17.0,1569.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,16,4096,12,2,128,measure,13,1646.0,142.0,1640.0,138.0,1635.0,5.0,13.0,0.0,0.0,0.0,9.0,72.0,1445.0,17.0,1543.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,14,1582.0,72.0,1577.0,69.0,1573.0,4.0,13.0,0.0,0.0,0.0,9.0,71.0,1464.0,18.0,1563.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,15,1704.0,77.0,1697.0,72.0,1689.0,8.0,14.0,0.0,0.0,0.0,9.0,72.0,1506.0,18.0,1605.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,16,1728.0,71.0,1722.0,67.0,1717.0,5.0,14.0,0.0,0.0,0.0,9.0,71.0,1516.0,18.0,1615.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,17,1745.0,135.0,1738.0,131.0,1732.0,6.0,14.0,0.0,0.0,0.0,9.0,71.0,1501.0,18.0,1600.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,18,1632.0,123.0,1626.0,119.0,1621.0,5.0,13.0,0.0,0.0,0.0,9.0,71.0,1495.0,18.0,1594.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,16,4096,12,2,128,measure,19,1625.0,119.0,1617.0,115.0,1610.0,7.0,13.0,0.0,0.0,0.0,9.0,72.0,1490.0,17.0,1588.0,f9e012e63c1c7864,0,baseline-unpinned-legacy-q16.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,0,2384.0,183.0,2378.0,179.0,2371.0,7.0,19.0,0.0,0.0,1.0,9.0,75.0,2159.0,33.0,2276.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,1,2375.0,136.0,2369.0,132.0,2362.0,7.0,19.0,0.0,0.0,1.0,10.0,75.0,2159.0,34.0,2278.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,2,2301.0,278.0,2294.0,273.0,2285.0,9.0,17.0,0.0,0.0,1.0,9.0,75.0,2152.0,33.0,2269.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,3,2398.0,136.0,2390.0,132.0,2381.0,9.0,19.0,0.0,0.0,1.0,9.0,75.0,2165.0,33.0,2283.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,4,2409.0,167.0,2403.0,163.0,2392.0,11.0,19.0,0.0,0.0,1.0,9.0,75.0,2150.0,33.0,2267.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,5,2411.0,136.0,2404.0,131.0,2397.0,7.0,19.0,0.0,0.0,1.0,9.0,75.0,2155.0,33.0,2272.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,6,2331.0,130.0,2323.0,126.0,2313.0,10.0,18.0,0.0,0.0,1.0,10.0,75.0,2159.0,34.0,2278.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,7,2404.0,130.0,2398.0,126.0,2388.0,10.0,19.0,0.0,0.0,1.0,10.0,75.0,2167.0,33.0,2285.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,8,2381.0,135.0,2374.0,131.0,2364.0,10.0,19.0,0.0,0.0,1.0,9.0,75.0,2151.0,33.0,2269.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,4,unpinned,32,4096,12,2,128,measure,9,2375.0,133.0,2368.0,129.0,2360.0,8.0,19.0,0.0,0.0,1.0,10.0,75.0,2159.0,33.0,2277.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,10,2343.0,139.0,2335.0,135.0,2325.0,10.0,18.0,0.0,0.0,1.0,9.0,75.0,2155.0,33.0,2273.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,11,2401.0,154.0,2393.0,150.0,2386.0,7.0,19.0,0.0,0.0,1.0,9.0,75.0,2156.0,33.0,2273.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,12,2285.0,144.0,2277.0,140.0,2267.0,10.0,18.0,0.0,0.0,1.0,9.0,76.0,2146.0,34.0,2265.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,13,2407.0,145.0,2400.0,141.0,2391.0,9.0,19.0,0.0,0.0,1.0,9.0,75.0,2147.0,33.0,2265.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,14,2335.0,159.0,2329.0,155.0,2321.0,8.0,18.0,0.0,0.0,1.0,9.0,75.0,2152.0,33.0,2269.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,15,2390.0,182.0,2384.0,178.0,2374.0,10.0,19.0,0.0,0.0,1.0,9.0,75.0,2151.0,33.0,2268.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,16,2382.0,150.0,2375.0,146.0,2369.0,6.0,19.0,0.0,0.0,1.0,9.0,75.0,2150.0,34.0,2269.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,17,2396.0,164.0,2388.0,160.0,2382.0,6.0,19.0,0.0,0.0,1.0,9.0,75.0,2150.0,33.0,2268.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,18,2303.0,148.0,2297.0,144.0,2291.0,6.0,18.0,0.0,0.0,1.0,9.0,75.0,2143.0,33.0,2260.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,32,4096,12,2,128,measure,19,2278.0,144.0,2272.0,140.0,2266.0,6.0,18.0,0.0,0.0,1.0,9.0,75.0,2142.0,34.0,2261.0,23e201cc6e23589a,0,baseline-unpinned-legacy-q32.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,0,978.0,63.0,971.0,59.0,968.0,3.0,8.0,0.0,0.0,1.0,8.0,69.0,811.0,6.0,894.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,1,998.0,96.0,993.0,92.0,989.0,4.0,8.0,0.0,0.0,1.0,8.0,69.0,810.0,6.0,893.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,2,1157.0,164.0,1146.0,158.0,1140.0,6.0,8.0,0.0,0.0,1.0,8.0,69.0,936.0,6.0,1019.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,3,1065.0,124.0,1054.0,118.0,1047.0,7.0,7.0,0.0,0.0,1.0,8.0,69.0,934.0,6.0,1017.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,4,1048.0,142.0,1038.0,136.0,1032.0,6.0,7.0,0.0,0.0,1.0,8.0,68.0,935.0,6.0,1018.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,5,1057.0,174.0,1047.0,168.0,1042.0,5.0,7.0,0.0,0.0,1.0,8.0,68.0,933.0,6.0,1016.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,6,1102.0,157.0,1094.0,151.0,1087.0,7.0,7.0,0.0,0.0,1.0,9.0,69.0,931.0,6.0,1015.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,7,1174.0,125.0,1165.0,119.0,1161.0,4.0,8.0,0.0,0.0,1.0,9.0,68.0,930.0,5.0,1013.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,8,1111.0,200.0,1100.0,193.0,1092.0,8.0,8.0,0.0,0.0,1.0,9.0,69.0,930.0,6.0,1014.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,9,1139.0,139.0,1129.0,133.0,1122.0,7.0,7.0,0.0,0.0,1.0,8.0,69.0,926.0,6.0,1009.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,10,1157.0,223.0,1147.0,217.0,1140.0,7.0,8.0,0.0,0.0,1.0,9.0,68.0,930.0,5.0,1012.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,11,1137.0,209.0,1127.0,203.0,1121.0,6.0,8.0,0.0,0.0,1.0,8.0,69.0,932.0,6.0,1015.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,12,1159.0,201.0,1150.0,195.0,1145.0,5.0,8.0,0.0,0.0,1.0,8.0,69.0,930.0,6.0,1013.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,13,1103.0,127.0,1093.0,122.0,1086.0,7.0,8.0,0.0,0.0,1.0,8.0,69.0,927.0,5.0,1009.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,0,unpinned,4,4096,12,2,128,measure,14,1269.0,176.0,1258.0,170.0,1253.0,5.0,8.0,0.0,0.0,1.0,8.0,69.0,926.0,5.0,1008.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,15,1052.0,127.0,1043.0,121.0,1037.0,6.0,8.0,0.0,0.0,1.0,8.0,69.0,932.0,5.0,1014.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
baseline,legacy,legacy-usleep50,-1,1,unpinned,4,4096,12,2,128,measure,16,1077.0,161.0,1067.0,156.0,1061.0,6.0,8.0,0.0,0.0,1.0,8.0,68.0,927.0,5.0,1009.0,c50c94b789741948,0,baseline-unpinned-legacy-q4.csv,unpinned
